,time,station_id,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,SeaTemperature
396165,2011-07-14 16:00:00,Belmullet-AMETS,1020.254,313.0,19.126,27.323,1.953,8.086,277.0,2.969,15.0
396171,2011-07-14 17:00:00,Belmullet-AMETS,1020.156,324.0,15.483,22.314,1.953,7.852,277.0,2.5,15.029
396177,2011-07-14 18:00:00,Belmullet-AMETS,1019.961,326.0,14.573,19.582,2.266,8.789,277.0,3.75,14.971
396178,2011-07-14 19:00:00,Belmullet-AMETS,1019.766,327.0,10.019,15.939,2.422,8.672,284.0,3.281,15.088
396189,2011-07-14 20:00:00,Belmullet-AMETS,1019.473,315.0,8.197,14.573,2.109,8.32,287.0,2.969,15.146
396195,2011-07-14 21:00:00,Belmullet-AMETS,1019.375,338.0,2.732,7.286,1.953,8.672,277.0,3.281,15.176
396201,2011-07-14 22:00:00,Belmullet-AMETS,1019.277,227.0,6.831,13.206,2.266,8.672,280.0,3.281,15.029
396203,2011-07-14 23:00:00,Belmullet-AMETS,1019.082,253.0,6.831,13.206,1.797,7.734,283.0,2.344,15.059
396208,2011-07-15 00:00:00,Belmullet-AMETS,1018.594,202.0,4.554,9.563,2.031,8.32,284.0,2.969,15.088
396219,2011-07-15 01:00:00,Belmullet-AMETS,1017.91,194.0,10.019,14.573,2.266,8.438,284.0,3.125,15.029
396221,2011-07-15 02:00:00,Belmullet-AMETS,1017.227,209.0,13.206,17.76,2.109,7.852,287.0,3.75,15.0
396231,2011-07-15 03:00:00,Belmullet-AMETS,1016.348,201.0,17.305,25.957,2.188,8.086,284.0,2.969,15.0
396232,2011-07-15 04:00:00,Belmullet-AMETS,1015.371,175.0,16.849,22.77,2.109,7.969,287.0,3.125,14.912
396239,2011-07-15 05:00:00,Belmullet-AMETS,1014.395,202.0,21.859,33.244,2.344,8.086,277.0,3.594,14.824
396247,2011-07-15 06:00:00,Belmullet-AMETS,1013.711,216.0,26.868,34.61,2.109,7.5,283.0,3.125,14.736
396254,2011-07-15 07:00:00,Belmullet-AMETS,1012.637,202.0,28.234,35.065,2.266,7.266,284.0,3.281,14.648
396261,2011-07-15 08:00:00,Belmullet-AMETS,1012.051,195.0,32.788,40.074,2.109,6.563,283.0,3.125,14.795
396267,2011-07-15 09:00:00,Belmullet-AMETS,1011.563,191.0,32.333,41.441,2.578,6.914,277.0,3.594,14.854
396268,2011-07-15 10:00:00,Belmullet-AMETS,1010.684,201.0,37.342,48.727,2.266,6.445,270.0,3.281,14.795
396275,2011-07-15 11:00:00,Belmullet-AMETS,1010.0,206.0,39.164,52.825,2.344,6.094,266.0,3.438,14.795
396280,2011-07-15 12:00:00,Belmullet-AMETS,1009.121,189.0,40.985,52.825,2.109,5.273,256.0,3.125,14.678
396291,2011-07-15 13:00:00,Belmullet-AMETS,1008.535,192.0,41.441,52.37,2.188,5.508,252.0,2.969,14.707
396297,2011-07-15 14:00:00,Belmullet-AMETS,1007.266,202.0,40.53,52.825,2.188,5.391,252.0,2.813,14.561
396299,2011-07-15 15:00:00,Belmullet-AMETS,1006.68,212.0,36.431,57.379,2.188,5.391,250.0,2.813,14.561
396306,2011-07-15 16:00:00,Belmullet-AMETS,1006.094,222.0,34.61,44.628,2.031,5.039,250.0,2.656,14.648
396315,2011-07-15 17:00:00,Belmullet-AMETS,1005.41,234.0,30.967,43.262,2.344,5.625,250.0,3.438,14.648
396316,2011-07-15 18:00:00,Belmullet-AMETS,1004.922,236.0,30.511,40.985,2.109,5.508,256.0,2.813,14.619
396326,2011-07-15 19:00:00,Belmullet-AMETS,1004.336,239.0,30.511,40.53,2.188,5.742,264.0,3.125,14.59
396328,2011-07-15 20:00:00,Belmullet-AMETS,1003.75,247.0,31.422,39.619,2.031,5.625,263.0,2.969,14.59
396335,2011-07-15 21:00:00,Belmullet-AMETS,1003.164,253.0,30.056,40.53,2.031,5.508,256.0,2.813,14.561
396343,2011-07-15 22:00:00,Belmullet-AMETS,1002.871,255.0,30.967,39.619,2.031,5.742,270.0,2.656,14.561
396349,2011-07-15 23:00:00,Belmullet-AMETS,1002.383,260.0,29.6,40.074,1.953,5.508,266.0,2.656,14.561
396357,2011-07-16 00:00:00,Belmullet-AMETS,1001.602,258.0,30.967,41.896,1.797,5.391,271.0,2.969,14.561
396358,2011-07-16 01:00:00,Belmullet-AMETS,1000.82,262.0,35.976,46.45,1.953,5.391,266.0,2.813,14.531
396366,2011-07-16 02:00:00,Belmullet-AMETS,999.746,265.0,35.065,46.45,2.031,5.625,267.0,3.281,14.502
396371,2011-07-16 03:00:00,Belmullet-AMETS,998.965,268.0,35.52,46.905,2.109,5.391,270.0,3.594,14.531
396377,2011-07-16 04:00:00,Belmullet-AMETS,997.891,275.0,38.253,51.915,2.188,5.625,267.0,3.281,14.443
396382,2011-07-16 05:00:00,Belmullet-AMETS,997.207,274.0,40.074,56.924,2.266,5.625,270.0,3.75,14.443
396391,2011-07-16 06:00:00,Belmullet-AMETS,996.23,268.0,38.253,48.271,2.578,5.742,274.0,4.219,14.443
396397,2011-07-16 07:00:00,Belmullet-AMETS,995.84,275.0,37.342,53.736,2.656,5.859,276.0,3.75,14.414
396401,2011-07-16 08:00:00,Belmullet-AMETS,995.449,278.0,37.797,51.459,2.813,5.859,271.0,3.906,14.414
396405,2011-07-16 09:00:00,Belmullet-AMETS,995.254,292.0,38.708,54.191,2.734,5.859,270.0,3.906,14.385
396406,2011-07-16 10:00:00,Belmullet-AMETS,995.352,309.0,30.056,42.351,2.813,6.211,269.0,4.063,14.326
396413,2011-07-16 11:00:00,Belmullet-AMETS,995.645,307.0,34.154,49.638,2.813,6.211,273.0,4.063,14.297
396421,2011-07-16 12:00:00,Belmullet-AMETS,995.547,295.0,35.976,48.727,3.047,6.445,270.0,4.063,14.297
396426,2011-07-16 13:00:00,Belmullet-AMETS,995.645,298.0,37.797,54.191,2.891,6.211,271.0,4.531,14.326
396430,2011-07-16 14:00:00,Belmullet-AMETS,995.84,305.0,39.164,58.745,2.891,6.328,273.0,4.844,14.297
396438,2011-07-16 15:00:00,Belmullet-AMETS,995.547,303.0,42.351,57.379,3.203,6.328,277.0,5.156,14.326
396443,2011-07-16 16:00:00,Belmullet-AMETS,995.254,298.0,45.539,64.665,3.203,6.328,274.0,4.688,14.355
396449,2011-07-16 17:00:00,Belmullet-AMETS,994.18,296.0,46.45,62.844,3.203,6.094,276.0,5.156,14.355
396453,2011-07-16 18:00:00,Belmullet-AMETS,993.105,293.0,53.281,76.506,3.828,6.563,283.0,5.625,14.297
396458,2011-07-16 19:00:00,Belmullet-AMETS,992.617,299.0,54.647,77.872,4.141,6.797,285.0,6.094,14.268
396463,2011-07-16 20:00:00,Belmullet-AMETS,992.813,307.0,51.915,77.872,4.531,7.031,293.0,6.406,14.18
396469,2011-07-16 21:00:00,Belmullet-AMETS,993.301,320.0,47.361,67.398,4.688,7.266,293.0,8.125,14.033
396476,2011-07-16 22:00:00,Belmullet-AMETS,994.57,334.0,45.539,68.764,4.766,7.266,295.0,6.563,14.004
396486,2011-07-16 23:00:00,Belmullet-AMETS,995.547,331.0,41.896,61.478,5.156,7.617,305.0,6.094,13.975
396489,2011-07-17 00:00:00,Belmullet-AMETS,996.816,331.0,45.084,65.576,5.547,7.852,305.0,7.813,13.945
396494,2011-07-17 01:00:00,Belmullet-AMETS,997.305,333.0,43.718,65.121,5.547,7.969,302.0,7.969,13.887
396500,2011-07-17 02:00:00,Belmullet-AMETS,997.793,334.0,47.361,71.952,5.313,8.086,315.0,7.969,13.77
396510,2011-07-17 03:00:00,Belmullet-AMETS,997.988,334.0,47.816,71.496,5.234,7.852,311.0,7.656,13.799
396516,2011-07-17 04:00:00,Belmullet-AMETS,998.086,330.0,51.004,70.586,5.234,7.852,316.0,8.125,13.857
396519,2011-07-17 05:00:00,Belmullet-AMETS,997.988,330.0,48.727,72.407,5.391,8.203,315.0,7.031,13.887
396528,2011-07-17 06:00:00,Belmullet-AMETS,998.379,324.0,47.361,69.675,5.234,7.852,318.0,7.031,13.916
396529,2011-07-17 07:00:00,Belmullet-AMETS,998.77,329.0,52.37,75.139,5.469,8.086,315.0,7.969,13.916
396536,2011-07-17 08:00:00,Belmullet-AMETS,998.965,330.0,49.638,68.309,5.234,7.852,321.0,7.188,13.857
396546,2011-07-17 09:00:00,Belmullet-AMETS,999.063,326.0,51.915,76.506,5.0,7.617,325.0,7.813,13.916
396552,2011-07-17 10:00:00,Belmullet-AMETS,999.551,324.0,48.271,71.952,5.391,7.734,323.0,7.5,13.887
396558,2011-07-17 11:00:00,Belmullet-AMETS,999.746,323.0,47.361,70.586,5.469,7.852,322.0,9.688,13.857
396562,2011-07-17 12:00:00,Belmullet-AMETS,999.844,320.0,51.459,72.407,5.078,7.617,328.0,7.969,13.857
396568,2011-07-17 13:00:00,Belmullet-AMETS,999.941,323.0,51.915,70.586,4.922,7.383,325.0,6.875,13.857
396572,2011-07-17 14:00:00,Belmullet-AMETS,1000.43,317.0,51.459,70.586,4.766,7.148,323.0,6.719,13.857
396582,2011-07-17 15:00:00,Belmullet-AMETS,1000.527,319.0,46.45,70.13,4.844,7.383,329.0,6.875,13.857
396588,2011-07-17 16:00:00,Belmullet-AMETS,1000.137,313.0,49.182,69.675,4.688,7.5,326.0,7.188,13.887
396594,2011-07-17 17:00:00,Belmullet-AMETS,999.746,319.0,46.45,67.398,5.156,7.734,322.0,7.188,13.857
396595,2011-07-17 18:00:00,Belmullet-AMETS,1000.039,322.0,46.45,63.299,4.844,7.383,328.0,6.875,13.828
396605,2011-07-17 19:00:00,Belmullet-AMETS,999.941,319.0,45.994,61.478,4.922,7.734,335.0,7.969,13.77
396611,2011-07-17 20:00:00,Belmullet-AMETS,1000.234,323.0,45.994,63.299,4.844,7.5,323.0,7.969,13.77
396618,2011-07-17 21:00:00,Belmullet-AMETS,1000.039,319.0,47.361,66.942,4.609,7.148,333.0,6.719,13.74
396624,2011-07-17 22:00:00,Belmullet-AMETS,1000.527,322.0,42.351,63.299,4.297,6.914,325.0,5.781,13.74
396630,2011-07-17 23:00:00,Belmullet-AMETS,1001.016,323.0,42.807,56.924,4.688,7.266,338.0,6.875,13.711
396636,2011-07-18 00:00:00,Belmullet-AMETS,1001.309,316.0,43.718,59.656,4.844,7.383,332.0,8.281,13.74
396637,2011-07-18 01:00:00,Belmullet-AMETS,1001.211,312.0,44.628,61.478,4.141,7.031,326.0,6.719,13.77
396648,2011-07-18 02:00:00,Belmullet-AMETS,1001.113,323.0,41.441,56.468,3.594,6.445,325.0,5.938,13.77
396654,2011-07-18 03:00:00,Belmullet-AMETS,1000.625,319.0,44.173,59.201,4.063,7.031,321.0,5.625,13.77
396660,2011-07-18 04:00:00,Belmullet-AMETS,1000.332,316.0,41.896,58.29,3.906,6.797,319.0,5.469,13.682
396663,2011-07-18 05:00:00,Belmullet-AMETS,999.941,313.0,42.351,59.201,3.906,6.914,329.0,5.313,13.652
396669,2011-07-18 06:00:00,Belmullet-AMETS,999.453,313.0,45.539,66.942,3.828,7.031,323.0,5.156,13.623
396675,2011-07-18 07:00:00,Belmullet-AMETS,999.453,309.0,44.173,61.022,3.672,6.68,321.0,5.625,13.594
396681,2011-07-18 08:00:00,Belmullet-AMETS,999.258,309.0,47.361,65.121,4.219,7.148,326.0,6.406,13.594
396683,2011-07-18 09:00:00,Belmullet-AMETS,999.063,307.0,45.994,62.389,3.516,6.563,319.0,5.156,13.594
396688,2011-07-18 10:00:00,Belmullet-AMETS,998.867,316.0,45.994,62.389,3.672,6.797,322.0,5.0,13.594
396695,2011-07-18 11:00:00,Belmullet-AMETS,999.258,319.0,39.164,53.736,3.828,6.797,325.0,5.156,13.594
396701,2011-07-18 12:00:00,Belmullet-AMETS,999.258,333.0,39.164,57.379,3.984,6.914,319.0,6.094,13.594
396711,2011-07-18 13:00:00,Belmullet-AMETS,999.746,327.0,40.985,56.924,3.672,6.68,333.0,5.313,13.594
396713,2011-07-18 14:00:00,Belmullet-AMETS,1000.234,330.0,44.173,59.201,3.672,6.563,332.0,5.469,13.564
396719,2011-07-18 15:00:00,Belmullet-AMETS,1001.113,331.0,42.807,56.468,3.281,6.211,332.0,4.531,13.564
396725,2011-07-18 16:00:00,Belmullet-AMETS,1001.406,331.0,43.262,61.022,3.438,6.328,330.0,5.469,13.594
396730,2011-07-18 17:00:00,Belmullet-AMETS,1001.797,336.0,41.896,58.745,3.672,6.563,342.0,5.469,13.564
396738,2011-07-18 18:00:00,Belmullet-AMETS,1002.48,330.0,44.628,66.032,3.438,6.211,340.0,5.0,13.564
396747,2011-07-18 19:00:00,Belmullet-AMETS,1002.676,334.0,43.718,59.201,3.828,6.68,342.0,5.156,13.594
396753,2011-07-18 20:00:00,Belmullet-AMETS,1003.75,337.0,42.351,60.112,3.984,6.563,350.0,5.469,13.594
396756,2011-07-18 21:00:00,Belmullet-AMETS,1004.336,337.0,41.896,61.022,3.594,6.328,347.0,5.313,13.594
396761,2011-07-18 22:00:00,Belmullet-AMETS,1005.117,337.0,40.53,63.299,4.063,6.797,347.0,5.469,13.594
396768,2011-07-18 23:00:00,Belmullet-AMETS,1005.898,331.0,40.074,56.013,3.672,6.445,350.0,5.781,13.564
396777,2011-07-19 00:00:00,Belmullet-AMETS,1006.289,336.0,40.985,56.013,3.75,6.797,352.0,6.25,13.564
396783,2011-07-19 01:00:00,Belmullet-AMETS,1006.875,338.0,36.887,51.459,3.438,6.68,359.0,5.313,13.564
396784,2011-07-19 02:00:00,Belmullet-AMETS,1007.07,340.0,38.253,51.004,3.125,6.211,359.0,4.375,13.564
396795,2011-07-19 03:00:00,Belmullet-AMETS,1007.461,344.0,40.53,55.102,3.516,6.68,359.0,5.156,13.564
396801,2011-07-19 04:00:00,Belmullet-AMETS,1007.949,343.0,36.431,51.915,3.281,6.563,3.0,5.469,13.564
396807,2011-07-19 05:00:00,Belmullet-AMETS,1008.242,340.0,31.877,45.539,3.203,6.211,352.0,4.531,13.535
396813,2011-07-19 06:00:00,Belmullet-AMETS,1008.73,338.0,30.967,41.896,3.359,6.68,0.0,5.156,13.535
396814,2011-07-19 07:00:00,Belmullet-AMETS,1008.73,358.0,25.502,42.807,3.125,6.68,359.0,4.688,13.535
396825,2011-07-19 08:00:00,Belmullet-AMETS,1009.609,326.0,32.788,42.351,2.734,6.328,350.0,4.375,13.506
396831,2011-07-19 09:00:00,Belmullet-AMETS,1009.902,347.0,34.154,45.539,2.969,6.445,354.0,3.594,13.506
396832,2011-07-19 10:00:00,Belmullet-AMETS,1010.391,358.0,29.145,40.53,2.813,6.328,359.0,4.219,13.535
396840,2011-07-19 11:00:00,Belmullet-AMETS,1010.684,352.0,25.502,35.52,2.422,6.094,353.0,3.75,13.564
396845,2011-07-19 12:00:00,Belmullet-AMETS,1010.781,344.0,25.046,34.154,2.5,6.563,352.0,3.906,13.594
396855,2011-07-19 13:00:00,Belmullet-AMETS,1010.879,323.0,24.591,31.877,2.422,6.328,350.0,3.906,13.623
396856,2011-07-19 14:00:00,Belmullet-AMETS,1011.172,344.0,20.037,29.6,2.344,6.211,353.0,3.438,13.623
396867,2011-07-19 15:00:00,Belmullet-AMETS,1011.172,322.0,18.216,25.502,2.344,6.328,352.0,3.594,13.623
396873,2011-07-19 16:00:00,Belmullet-AMETS,1011.27,317.0,15.483,23.68,2.266,6.328,350.0,2.969,13.623
396879,2011-07-19 17:00:00,Belmullet-AMETS,1010.977,323.0,12.751,20.037,2.266,6.328,346.0,2.813,13.623
396880,2011-07-19 18:00:00,Belmullet-AMETS,1010.684,305.0,13.662,20.037,2.188,6.328,349.0,3.906,13.623
396891,2011-07-19 19:00:00,Belmullet-AMETS,1010.586,310.0,10.019,16.394,2.109,6.445,352.0,2.969,13.652
396897,2011-07-19 20:00:00,Belmullet-AMETS,1010.684,320.0,7.286,13.206,2.031,6.328,353.0,2.5,13.652
396903,2011-07-19 21:00:00,Belmullet-AMETS,1010.391,327.0,6.375,13.662,2.188,6.445,354.0,3.281,13.652
396909,2011-07-19 22:00:00,Belmullet-AMETS,1010.098,16.0,7.286,12.296,1.953,6.328,350.0,3.281,13.623
396910,2011-07-19 23:00:00,Belmullet-AMETS,1010.293,40.0,4.554,10.019,1.953,6.445,359.0,2.969,13.623
396921,2011-07-20 00:00:00,Belmullet-AMETS,1010.0,30.0,8.652,16.394,2.109,6.563,347.0,2.969,13.623
396927,2011-07-20 01:00:00,Belmullet-AMETS,1009.707,39.0,10.474,15.939,2.031,6.797,352.0,2.969,13.594
396933,2011-07-20 02:00:00,Belmullet-AMETS,1009.707,28.0,11.84,16.849,2.109,6.68,350.0,2.813,13.564
396939,2011-07-20 03:00:00,Belmullet-AMETS,1009.805,30.0,11.84,18.216,1.875,6.563,349.0,2.813,13.564
396945,2011-07-20 04:00:00,Belmullet-AMETS,1009.805,53.0,17.305,22.314,1.953,6.328,356.0,2.969,13.564
396951,2011-07-20 05:00:00,Belmullet-AMETS,1009.902,23.0,17.305,24.136,1.797,6.328,345.0,2.656,13.564
396952,2011-07-20 06:00:00,Belmullet-AMETS,1010.0,28.0,22.314,28.234,1.641,6.094,342.0,2.813,13.564
396963,2011-07-20 07:00:00,Belmullet-AMETS,1010.488,25.0,21.859,29.6,1.641,6.094,347.0,2.031,13.594
396964,2011-07-20 08:00:00,Belmullet-AMETS,1011.074,11.0,24.591,31.877,1.563,5.742,338.0,2.188,13.564
396972,2011-07-20 09:00:00,Belmullet-AMETS,1011.563,4.0,31.422,39.164,1.484,5.391,354.0,1.875,13.594
396976,2011-07-20 10:00:00,Belmullet-AMETS,1012.246,5.0,28.69,34.61,1.719,5.508,353.0,2.656,13.652
396987,2011-07-20 11:00:00,Belmullet-AMETS,1012.539,7.0,30.056,38.708,1.563,5.508,350.0,2.188,13.652
396993,2011-07-20 12:00:00,Belmullet-AMETS,1013.418,19.0,25.957,35.976,1.641,5.273,354.0,2.188,13.623
396999,2011-07-20 13:00:00,Belmullet-AMETS,1013.906,29.0,26.868,35.52,1.641,5.625,352.0,2.188,13.652
397004,2011-07-20 14:00:00,Belmullet-AMETS,1014.492,9.0,23.68,30.967,1.484,5.273,353.0,2.031,13.711
397006,2011-07-20 15:00:00,Belmullet-AMETS,1014.785,1.0,25.502,31.422,1.484,5.273,347.0,2.031,13.74
397017,2011-07-20 16:00:00,Belmullet-AMETS,1014.98,5.0,23.68,30.967,1.563,5.391,342.0,2.188,13.77
397023,2011-07-20 17:00:00,Belmullet-AMETS,1015.664,355.0,19.126,25.502,1.641,5.391,354.0,2.344,13.77
397034,2011-07-20 19:00:00,Belmullet-AMETS,1016.055,352.0,27.323,34.61,1.563,5.156,350.0,2.344,13.77
397037,2011-07-20 20:00:00,Belmullet-AMETS,1016.348,352.0,25.046,33.244,1.563,5.156,343.0,2.344,13.77
397042,2011-07-20 21:00:00,Belmullet-AMETS,1016.641,355.0,22.77,30.056,1.484,5.273,350.0,1.875,13.74
397047,2011-07-20 22:00:00,Belmullet-AMETS,1017.031,354.0,21.403,26.868,1.484,5.273,338.0,1.875,13.74
397058,2011-07-20 23:00:00,Belmullet-AMETS,1017.52,348.0,20.037,26.413,1.563,5.273,338.0,2.344,13.74
397064,2011-07-21 00:00:00,Belmullet-AMETS,1017.617,354.0,20.037,27.779,1.406,5.391,328.0,2.031,13.711
397070,2011-07-21 01:00:00,Belmullet-AMETS,1018.105,357.0,17.76,27.779,1.563,5.859,316.0,2.344,13.711
397072,2011-07-21 02:00:00,Belmullet-AMETS,1018.105,1.0,15.028,22.314,1.484,5.508,318.0,2.031,13.682
397080,2011-07-21 03:00:00,Belmullet-AMETS,1018.203,327.0,17.76,24.591,1.484,5.742,308.0,2.031,13.623
397086,2011-07-21 04:00:00,Belmullet-AMETS,1018.008,0.0,17.76,23.68,1.641,5.742,302.0,2.5,13.594
397093,2011-07-21 05:00:00,Belmullet-AMETS,1018.008,355.0,17.305,22.314,1.719,5.977,295.0,2.656,13.594
397095,2011-07-21 06:00:00,Belmullet-AMETS,1018.301,357.0,22.314,29.6,1.641,5.742,307.0,2.188,13.623
397102,2011-07-21 07:00:00,Belmullet-AMETS,1018.691,352.0,24.591,30.511,1.641,5.625,302.0,2.344,13.623
397112,2011-07-21 08:00:00,Belmullet-AMETS,1018.887,4.0,24.136,31.877,1.484,5.508,304.0,2.188,13.652
397113,2011-07-21 09:00:00,Belmullet-AMETS,1019.473,35.0,21.403,31.422,1.484,5.273,318.0,2.344,13.623
397119,2011-07-21 10:00:00,Belmullet-AMETS,1019.766,8.0,14.573,20.037,1.328,5.273,307.0,2.031,13.682
397127,2011-07-21 11:00:00,Belmullet-AMETS,1020.059,19.0,15.483,21.859,1.563,5.977,301.0,2.188,13.74
397133,2011-07-21 12:00:00,Belmullet-AMETS,1020.156,19.0,19.582,25.502,1.328,5.625,301.0,1.875,13.74
397136,2011-07-21 13:00:00,Belmullet-AMETS,1020.645,11.0,20.948,27.779,1.563,5.859,300.0,2.188,13.887
397139,2011-07-21 14:00:00,Belmullet-AMETS,1020.84,19.0,25.046,31.422,1.406,5.508,300.0,2.5,13.916
397143,2011-07-21 15:00:00,Belmullet-AMETS,1021.035,12.0,22.314,27.779,1.484,5.742,297.0,2.813,13.916
397147,2011-07-21 16:00:00,Belmullet-AMETS,1021.426,12.0,22.314,27.779,1.328,5.156,305.0,1.719,13.828
397152,2011-07-21 17:00:00,Belmullet-AMETS,1021.719,8.0,15.483,22.314,1.563,5.742,304.0,2.031,13.799
397162,2011-07-21 18:00:00,Belmullet-AMETS,1021.719,29.0,20.493,26.868,1.406,5.977,300.0,1.719,13.828
397167,2011-07-21 19:00:00,Belmullet-AMETS,1021.621,16.0,23.225,28.69,1.328,5.859,311.0,1.875,13.799
397170,2011-07-21 20:00:00,Belmullet-AMETS,1021.816,19.0,21.859,27.779,1.328,5.391,309.0,1.875,13.77
397181,2011-07-21 21:00:00,Belmullet-AMETS,1022.012,23.0,20.037,26.413,1.406,5.508,318.0,1.875,13.74
397187,2011-07-21 22:00:00,Belmullet-AMETS,1022.305,26.0,23.225,27.779,1.25,5.273,318.0,2.188,13.711
397192,2011-07-21 23:00:00,Belmullet-AMETS,1022.695,22.0,21.403,27.779,1.328,5.273,311.0,2.031,13.711
397198,2011-07-22 00:00:00,Belmullet-AMETS,1022.988,14.0,20.493,26.868,1.25,5.391,308.0,1.875,13.682
397203,2011-07-22 01:00:00,Belmullet-AMETS,1022.891,354.0,22.77,28.234,1.172,5.156,330.0,1.563,13.652
397211,2011-07-22 02:00:00,Belmullet-AMETS,1022.793,351.0,23.68,30.056,1.172,5.156,318.0,1.719,13.652
397212,2011-07-22 03:00:00,Belmullet-AMETS,1022.598,345.0,21.859,26.868,1.172,5.156,321.0,1.719,13.623
397223,2011-07-22 04:00:00,Belmullet-AMETS,1022.5,4.0,21.403,26.413,1.172,5.156,314.0,1.563,13.564
397229,2011-07-22 05:00:00,Belmullet-AMETS,1022.402,18.0,22.77,29.6,1.094,4.922,321.0,1.406,13.506
397235,2011-07-22 06:00:00,Belmullet-AMETS,1022.598,12.0,17.305,22.314,1.094,4.922,325.0,2.031,13.447
397236,2011-07-22 07:00:00,Belmullet-AMETS,1022.598,9.0,17.76,22.77,1.094,4.922,316.0,1.563,13.564
397247,2011-07-22 08:00:00,Belmullet-AMETS,1022.402,4.0,14.117,19.126,1.094,5.156,315.0,1.563,13.652
397250,2011-07-22 09:00:00,Belmullet-AMETS,1022.598,358.0,11.84,16.394,1.094,5.273,315.0,1.563,13.711
397253,2011-07-22 10:00:00,Belmullet-AMETS,1022.695,9.0,10.019,14.573,1.016,5.273,308.0,1.563,13.652
397254,2011-07-22 11:00:00,Belmullet-AMETS,1022.598,341.0,10.929,15.939,1.172,5.742,302.0,1.875,13.711
397262,2011-07-22 12:00:00,Belmullet-AMETS,1022.402,337.0,11.385,17.76,1.172,5.742,302.0,2.188,13.799
397268,2011-07-22 13:00:00,Belmullet-AMETS,1022.109,323.0,10.929,16.849,1.172,5.859,307.0,1.719,13.887
397269,2011-07-22 14:00:00,Belmullet-AMETS,1021.914,336.0,9.563,13.662,1.016,5.742,308.0,1.25,13.887
397276,2011-07-22 15:00:00,Belmullet-AMETS,1022.012,315.0,9.563,14.117,1.172,5.859,307.0,1.719,13.945
397282,2011-07-22 16:00:00,Belmullet-AMETS,1021.914,313.0,8.652,12.751,1.25,6.211,304.0,1.875,14.268
397288,2011-07-22 17:00:00,Belmullet-AMETS,1021.621,309.0,6.831,12.296,1.25,6.445,319.0,1.719,14.268
397298,2011-07-22 18:00:00,Belmullet-AMETS,1021.328,291.0,6.375,10.474,1.25,6.328,323.0,1.719,14.502
397299,2011-07-22 19:00:00,Belmullet-AMETS,1020.84,310.0,7.286,11.385,1.25,6.211,333.0,1.719,14.209
397309,2011-07-22 20:00:00,Belmullet-AMETS,1020.645,313.0,6.831,10.474,1.25,6.094,342.0,2.031,14.736
397311,2011-07-22 21:00:00,Belmullet-AMETS,1020.254,271.0,2.277,7.286,1.25,6.328,332.0,1.875,14.619
397318,2011-07-22 22:00:00,Belmullet-AMETS,1020.156,246.0,2.732,6.375,1.172,6.211,340.0,2.031,14.648
397328,2011-07-22 23:00:00,Belmullet-AMETS,1019.863,151.0,5.92,11.385,1.25,6.094,323.0,1.719,14.678
397334,2011-07-23 00:00:00,Belmullet-AMETS,1019.375,160.0,9.108,12.296,1.094,6.094,322.0,1.719,14.619
397335,2011-07-23 01:00:00,Belmullet-AMETS,1018.984,168.0,10.929,14.573,1.016,6.094,322.0,1.719,14.443
397342,2011-07-23 02:00:00,Belmullet-AMETS,1018.594,153.0,11.84,15.939,1.094,6.328,307.0,1.563,14.18
397348,2011-07-23 03:00:00,Belmullet-AMETS,1018.496,151.0,12.751,16.849,1.016,6.211,321.0,1.719,14.15
397353,2011-07-23 04:00:00,Belmullet-AMETS,1018.301,165.0,13.206,17.305,0.938,6.211,314.0,1.406,14.121
397363,2011-07-23 05:00:00,Belmullet-AMETS,1018.105,198.0,15.483,20.037,0.938,6.328,304.0,1.25,14.063
397367,2011-07-23 06:00:00,Belmullet-AMETS,1018.008,178.0,15.483,21.859,0.859,6.094,302.0,1.25,13.945
397369,2011-07-23 07:00:00,Belmullet-AMETS,1017.617,165.0,12.296,16.849,1.016,6.211,294.0,1.25,13.975
397372,2011-07-23 08:00:00,Belmullet-AMETS,1017.324,157.0,13.206,16.849,0.938,6.094,298.0,1.563,13.916
397374,2011-07-23 09:00:00,Belmullet-AMETS,1017.52,172.0,10.019,14.117,1.094,6.445,293.0,1.719,13.975
397380,2011-07-23 10:00:00,Belmullet-AMETS,1017.422,118.0,10.019,14.573,1.094,6.094,293.0,1.563,13.945
397387,2011-07-23 11:00:00,Belmullet-AMETS,1017.129,157.0,10.929,15.939,1.172,5.977,288.0,1.719,13.975
397392,2011-07-23 12:00:00,Belmullet-AMETS,1017.031,168.0,12.751,16.849,1.25,5.859,276.0,1.719,14.121
397398,2011-07-23 13:00:00,Belmullet-AMETS,1017.031,177.0,12.296,17.76,1.25,5.742,267.0,1.875,14.209
397405,2011-07-23 14:00:00,Belmullet-AMETS,1016.836,171.0,10.474,15.483,1.172,5.273,269.0,1.563,14.268
397411,2011-07-23 15:00:00,Belmullet-AMETS,1016.641,194.0,12.296,16.849,1.172,5.273,259.0,1.563,14.414
397414,2011-07-23 16:00:00,Belmullet-AMETS,1016.641,164.0,9.563,13.662,1.172,5.156,278.0,1.875,14.502
397424,2011-07-23 17:00:00,Belmullet-AMETS,1016.445,187.0,7.286,10.929,1.094,5.156,270.0,1.719,14.561
397425,2011-07-23 18:00:00,Belmullet-AMETS,1016.543,142.0,1.822,6.831,1.094,5.156,270.0,1.563,14.531
